Pressure, Temperature, X_ch4, X_c2h6, X_c3h8, ch4_uptake, c2h6_uptake, c3h8_uptake
1100000,240,0.2,0.4,0.4,1.1318200000,28.9994000000,68.4205400000
1100000,240,0.3,0.3,0.4,1.5975400000,22.0016800000,73.4428600000
1100000,240,0.3,0.2,0.5,1.4094600000,13.3370600000,80.6888800000
1100000,240,0.333,0.333,0.334,1.9441400000,27.6567600000,68.9872400000
1100000,240,0.3,0.4,0.3,1.9338200000,34.3660000000,63.6066400000
1100000,240,0.4,0.1,0.5,1.7790800000,6.8412600000,85.7198400000
1100000,240,0.4,0.2,0.4,2.1162400000,15.5055600000,78.4744600000
1100000,240,0.4,0.3,0.3,2.5101400000,26.4004000000,69.5100400000
1100000,240,0.5,0.4,0.1,2.3206600000,25.9555800000,70.8274200000
1100000,240,0.5,0.1,0.4,2.3523400000,7.7086200000,84.3769800000
1100000,240,0.6,0.1,0.3,2.9305200000,8.5867800000,83.4973000000
1100000,260,0.1,0.6,0.3,0.4846800000,36.1896400000,60.5401600000
1100000,260,0.1,0.2,0.7,0.3081400000,7.9816000000,84.4651800000
1100000,260,0.2,0.3,0.5,0.7348600000,14.3569600000,78.7101000000
1100000,260,0.2,0.5,0.3,0.9176000000,30.4709200000,64.6146600000
1100000,260,0.2,0.6,0.2,1.1168600000,43.4970200000,53.7366800000
1100000,260,0.2,0.4,0.4,0.7931400000,21.0834200000,72.8254800000
1100000,260,0.3,0.3,0.4,1.1436200000,16.1117600000,76.6282600000
1100000,260,0.3,0.2,0.5,1.0362000000,9.8166400000,82.1458600000
1100000,260,0.333,0.333,0.334,1.4196600000,19.1730800000,73.8625800000
1100000,260,0.3,0.4,0.3,1.3522200000,24.6950400000,69.2946200000
1100000,260,0.4,0.1,0.5,1.2613800000,4.8469400000,86.1108200000
1100000,260,0.4,0.2,0.4,1.5529200000,10.6511800000,80.9588600000
1100000,260,0.4,0.3,0.3,1.5989600000,17.5129400000,75.0442400000
1100000,260,0.5,0.4,0.1,2.3693000000,27.4091800000,66.2637400000
1100000,260,0.5,0.1,0.4,1.5782000000,4.6824200000,86.2798800000
1100000,260,0.6,0.1,0.3,1.5456800000,3.4728600000,87.8911600000
1100000,280,0.1,0.6,0.3,0.3788000000,26.8876000000,65.9349000000
1100000,280,0.1,0.2,0.7,0.2506200000,5.8482600000,84.9043200000
1100000,280,0.2,0.3,0.5,0.5870600000,10.3923000000,80.5302000000
1100000,280,0.2,0.5,0.3,0.7107000000,21.4605400000,70.2458000000
1100000,280,0.2,0.6,0.2,0.7477600000,25.8216200000,66.6583800000
1100000,280,0.2,0.4,0.4,0.6335000000,15.3913600000,75.8733200000
1100000,280,0.3,0.3,0.4,0.7501600000,8.6332800000,82.2348200000
1100000,280,0.3,0.2,0.5,0.8522400000,6.8868400000,83.1926600000
1100000,280,0.333,0.333,0.334,0.9266400000,10.8683400000,79.9499800000
1100000,280,0.3,0.4,0.3,0.8715600000,13.7534200000,77.4148600000
1100000,280,0.4,0.1,0.5,0.8631200000,2.5985200000,87.6764000000
1100000,280,0.4,0.2,0.4,0.9965600000,5.8933800000,84.3582600000
1100000,280,0.4,0.3,0.3,1.1681600000,10.7382400000,79.7646200000
1100000,280,0.5,0.4,0.1,2.6426200000,28.8019800000,61.3677800000
1100000,280,0.5,0.1,0.4,1.2148000000,3.0960800000,86.8485000000
1100000,280,0.6,0.1,0.3,1.7332800000,3.7883600000,85.0448400000
1100000,300,0.1,0.6,0.3,0.3325400000,21.3405800000,68.6341200000
1100000,300,0.1,0.2,0.7,0.2295000000,4.5720600000,84.5451000000
1100000,300,0.2,0.3,0.5,0.5078800000,7.9264800000,80.8814600000
1100000,300,0.2,0.5,0.3,0.6845400000,18.1091800000,71.0201800000
1100000,300,0.2,0.6,0.2,0.8330400000,27.2077600000,62.2378800000
1100000,300,0.2,0.4,0.4,0.5642600000,12.0407200000,76.8833600000
1100000,300,0.3,0.3,0.4,0.8698200000,9.2490000000,79.0136400000
1100000,300,0.3,0.2,0.5,0.7860000000,5.4836800000,82.7132000000
1100000,300,0.333,0.333,0.334,1.0732800000,11.8405200000,76.2672600000
1100000,300,0.3,0.4,0.3,1.0152400000,14.9203200000,73.5111400000
1100000,300,0.4,0.1,0.5,1.0529000000,2.8062400000,84.8116400000
1100000,300,0.4,0.2,0.4,1.1527800000,6.4252400000,81.2208600000
1100000,300,0.4,0.3,0.3,1.3560800000,11.4170600000,76.0705200000
1100000,300,0.5,0.4,0.1,3.1424000000,29.9355200000,55.9427800000
1100000,300,0.5,0.1,0.4,1.4709800000,3.3152600000,83.6715200000
1100000,300,0.6,0.1,0.3,2.0936800000,4.1024800000,81.7983800000
1100000,320,0.1,0.6,0.3,0.3890000000,21.9978800000,64.3538600000
1100000,320,0.1,0.2,0.7,0.2567800000,4.5434400000,81.9409800000
1100000,320,0.2,0.3,0.5,0.6098400000,8.5197000000,77.3893800000
1100000,320,0.2,0.5,0.3,0.7855800000,19.0247400000,66.4984000000
1100000,320,0.2,0.6,0.2,0.9601000000,28.2257400000,57.1967800000
1100000,320,0.2,0.4,0.4,0.6857600000,12.9703200000,72.7511400000
1100000,320,0.3,0.3,0.4,1.0306600000,9.9671800000,75.0394800000
1100000,320,0.3,0.2,0.5,0.9154000000,5.7921400000,79.3716400000
1100000,320,0.333,0.333,0.334,1.2810800000,12.5276800000,71.9918800000
1100000,320,0.3,0.4,0.3,1.2150400000,15.7660600000,68.8395000000
1100000,320,0.4,0.1,0.5,1.2147000000,2.9651600000,81.4153200000
1100000,320,0.4,0.2,0.4,1.3933400000,6.7469200000,77.3823000000
1100000,320,0.4,0.3,0.3,1.6611800000,12.2256200000,71.5298400000
1100000,320,0.5,0.4,0.1,3.7465000000,30.4956600000,49.4114800000
1100000,320,0.5,0.1,0.4,1.7437200000,3.4574000000,79.8208000000
1100000,320,0.6,0.1,0.3,2.5499200000,4.3597400000,77.2566000000
1100000,340,0.1,0.6,0.3,0.4619400000,23.0214600000,58.9057200000
1100000,340,0.1,0.2,0.7,0.2947600000,4.7460200000,78.1559000000
1100000,340,0.2,0.3,0.5,0.7150600000,8.8495800000,72.7310600000
1100000,340,0.2,0.5,0.3,0.9502000000,19.6538400000,61.1110000000
1100000,340,0.2,0.6,0.2,1.1343800000,28.6150200000,51.3136200000
1100000,340,0.2,0.4,0.4,0.8099400000,13.3899600000,67.8874600000
1100000,340,0.3,0.3,0.4,1.2346800000,10.3327200000,70.2265800000
1100000,340,0.3,0.2,0.5,1.0863600000,5.9817400000,75.0176400000
1100000,340,0.333,0.333,0.334,1.5274000000,12.8032600000,66.8875000000
1100000,340,0.3,0.4,0.3,1.4396000000,16.1904200000,63.4434600000
1100000,340,0.4,0.1,0.5,1.4912800000,3.1033000000,77.0729200000
1100000,340,0.4,0.2,0.4,1.6500000000,7.0492800000,72.4882400000
1100000,340,0.4,0.3,0.3,1.9604800000,12.4907600000,66.0821800000
1100000,340,0.5,0.4,0.1,4.3087400000,29.6541600000,42.2526800000
1100000,340,0.5,0.1,0.4,2.1221400000,3.6708200000,74.8788800000
1100000,340,0.6,0.1,0.3,3.0526400000,4.4984800000,71.6812800000
1100000,360,0.1,0.6,0.3,0.5333600000,22.6159800000,53.1331600000
1100000,360,0.1,0.2,0.7,0.3467800000,4.9043200000,73.4803200000
1100000,360,0.2,0.3,0.5,0.8397000000,8.9629600000,67.6431200000
1100000,360,0.2,0.5,0.3,1.0840000000,19.4633400000,55.1665600000
1100000,360,0.2,0.6,0.2,1.2979200000,27.8943000000,45.0627600000
1100000,360,0.2,0.4,0.4,0.9556400000,13.5294000000,62.1497800000
1100000,360,0.3,0.3,0.4,1.4496600000,10.4685600000,64.1430600000
1100000,360,0.3,0.2,0.5,1.2651400000,6.1748200000,69.5134800000
1100000,360,0.333,0.333,0.334,1.7784600000,12.8162600000,60.5381400000
1100000,360,0.3,0.4,0.3,1.6785600000,16.1057800000,57.1587800000
1100000,360,0.4,0.1,0.5,1.7366200000,3.1659200000,71.4116800000
1100000,360,0.4,0.2,0.4,1.9619600000,7.1692000000,66.2610200000
1100000,360,0.4,0.3,0.3,2.2847200000,12.5064000000,59.4418200000
1100000,360,0.5,0.4,0.1,4.7265800000,27.2363400000,34.5521200000
1100000,360,0.5,0.1,0.4,2.4993400000,3.6944600000,68.4535400000
1100000,360,0.6,0.1,0.3,3.5876600000,4.4217600000,64.3694600000
1100000,380,0.1,0.6,0.3,0.5906200000,21.9105800000,46.6442200000
1100000,380,0.1,0.2,0.7,0.4002200000,4.8893000000,67.9301800000
1100000,380,0.2,0.3,0.5,0.9521200000,8.9224200000,61.0956000000
1100000,380,0.2,0.5,0.3,1.2041400000,18.7065000000,48.2145400000
1100000,380,0.2,0.6,0.2,1.4154400000,26.1796600000,38.0827000000
1100000,380,0.2,0.4,0.4,1.0664200000,13.2149800000,55.5588600000
1100000,380,0.3,0.3,0.4,1.6158000000,10.1324600000,57.3354200000
1100000,380,0.3,0.2,0.5,1.4512600000,6.0882600000,62.9363800000
1100000,380,0.333,0.333,0.334,1.9682200000,12.3903800000,53.2477600000
1100000,380,0.3,0.4,0.3,1.8621000000,15.4586600000,49.9508000000
1100000,380,0.4,0.1,0.5,1.9708200000,3.1297400000,64.5883200000
1100000,380,0.4,0.2,0.4,2.2022400000,6.9504200000,59.1192800000
1100000,380,0.4,0.3,0.3,2.5446200000,11.9252000000,51.8757800000
1100000,380,0.5,0.4,0.1,4.8386200000,23.6906200000,27.0802800000
1100000,380,0.5,0.1,0.4,2.8349800000,3.5894600000,61.1199600000
1100000,380,0.6,0.1,0.3,4.0132600000,4.2731800000,55.6711400000
1100000,400,0.1,0.6,0.3,0.6220000000,20.2093400000,39.8444400000
1100000,400,0.1,0.2,0.7,0.4427400000,4.7578000000,61.4732200000
1100000,400,0.2,0.3,0.5,1.0461000000,8.5225600000,54.1466800000
1100000,400,0.2,0.5,0.3,1.2719600000,17.3851800000,41.0684600000
1100000,400,0.2,0.6,0.2,1.4606800000,23.5178200000,31.4871600000
1100000,400,0.2,0.4,0.4,1.1509400000,12.4525000000,48.3613200000
1100000,400,0.3,0.3,0.4,1.7570200000,9.5808400000,49.7674200000
1100000,400,0.3,0.2,0.5,1.6040800000,5.7981000000,55.4696200000
1100000,400,0.333,0.333,0.334,2.1127000000,11.5117600000,45.4901200000
1100000,400,0.3,0.4,0.3,1.9687200000,14.2601800000,42.5033800000
1100000,400,0.4,0.1,0.5,2.1597600000,2.9670000000,57.1568800000
1100000,400,0.4,0.2,0.4,2.3846600000,6.5623000000,51.2318200000
1100000,400,0.4,0.3,0.3,2.6924400000,11.0243800000,43.8143400000
1100000,400,0.5,0.4,0.1,4.6970800000,20.1062800000,20.6336400000
1100000,400,0.5,0.1,0.4,3.0489400000,3.3773400000,52.8728400000
1100000,400,0.6,0.1,0.3,4.2387200000,3.9035200000,46.6954400000
1200000,200,0.1,0.6,0.3,7.6632400000,51.1667800000,54.1335400000
1200000,200,0.1,0.2,0.7,5.3325400000,12.0854600000,84.8178600000
1200000,200,0.2,0.3,0.5,11.2587800000,21.7541400000,74.6093600000
1200000,200,0.2,0.5,0.3,13.3220800000,44.1778800000,56.4457000000
1200000,200,0.2,0.6,0.2,4.7387200000,60.3753600000,47.8107000000
1200000,200,0.2,0.4,0.4,12.2908600000,31.3907400000,66.7815200000
1200000,200,0.3,0.3,0.4,17.0656400000,24.1724400000,69.8757000000
1200000,200,0.3,0.2,0.5,15.2535800000,14.9541000000,77.8689400000
1200000,200,0.333,0.333,0.334,6.1434800000,29.4352000000,70.3027400000
1200000,200,0.3,0.4,0.3,5.6136400000,37.0409200000,64.8985400000
1200000,200,0.4,0.1,0.5,18.9525400000,7.6330000000,81.2985600000
1200000,200,0.4,0.2,0.4,6.1415000000,16.3409800000,80.1467200000
1200000,200,0.4,0.3,0.3,6.6082200000,27.9943200000,70.8174400000
1200000,200,0.5,0.4,0.1,12.1575600000,61.9558600000,42.0694600000
1200000,200,0.5,0.1,0.4,7.2322200000,8.8711600000,85.3729600000
1200000,200,0.6,0.1,0.3,8.5683800000,10.0746800000,83.4332000000
1200000,220,0.1,0.6,0.3,1.2594800000,49.0788200000,55.2548800000
1200000,220,0.1,0.2,0.7,3.7387000000,11.2682800000,83.5335400000
1200000,220,0.2,0.3,0.5,1.7832200000,20.1711200000,77.2872000000
1200000,220,0.2,0.5,0.3,2.1587800000,41.9415000000,60.0390800000
1200000,220,0.2,0.6,0.2,2.5517800000,58.3578800000,46.9185400000
1200000,220,0.2,0.4,0.4,1.8135200000,28.9477200000,70.1364400000
1200000,220,0.3,0.3,0.4,2.6580800000,22.4463400000,74.8372600000
1200000,220,0.3,0.2,0.5,2.3743000000,13.4708000000,81.7687000000
1200000,220,0.333,0.333,0.334,3.0209600000,27.1661200000,70.6928000000
1200000,220,0.3,0.4,0.3,3.1157200000,34.8110000000,64.9298200000
1200000,220,0.4,0.1,0.5,3.1216600000,7.0817200000,86.6553800000
1200000,220,0.4,0.2,0.4,3.5272000000,15.5507400000,79.7215400000
1200000,220,0.4,0.3,0.3,3.9551400000,27.1636400000,70.3718400000
1200000,220,0.5,0.4,0.1,7.4115800000,59.1878000000,43.1650600000
1200000,220,0.5,0.1,0.4,3.8056600000,7.8616000000,85.4378600000
1200000,220,0.6,0.1,0.3,5.2479600000,9.3229200000,83.2301400000
1200000,240,0.1,0.6,0.3,0.7275200000,47.0119200000,54.4092800000
1200000,240,0.1,0.2,0.7,0.4920800000,10.8458400000,83.4834000000
1200000,240,0.2,0.3,0.5,1.1739200000,20.1837800000,75.6228400000
1200000,240,0.2,0.5,0.3,1.3613000000,40.9662800000,58.7793000000
1200000,240,0.2,0.6,0.2,1.6217400000,56.1747400000,46.1558000000
1200000,240,0.2,0.4,0.4,1.2476200000,28.8867800000,68.4080600000
1200000,240,0.3,0.3,0.4,1.8116400000,22.7955600000,72.8850800000
1200000,240,0.3,0.2,0.5,1.6009600000,13.5390800000,80.4473200000
1200000,240,0.333,0.333,0.334,2.1716600000,27.9182400000,68.6722200000
1200000,240,0.3,0.4,0.3,2.0227400000,33.6903200000,63.9359600000
1200000,240,0.4,0.1,0.5,1.9428600000,6.8297400000,85.5814200000
1200000,240,0.4,0.2,0.4,2.2092200000,15.1983000000,78.5899800000
1200000,240,0.4,0.3,0.3,2.5447200000,25.9475000000,69.7087400000
1200000,240,0.5,0.4,0.1,2.4730000000,27.3873000000,69.9924800000
1200000,240,0.5,0.1,0.4,2.4741600000,7.6678600000,84.4747200000
1200000,240,0.6,0.1,0.3,3.1059800000,8.6210600000,83.3417000000
1200000,260,0.1,0.6,0.3,0.5298200000,38.3372400000,58.8904800000
1200000,260,0.1,0.2,0.7,0.3411400000,8.4683400000,83.9878400000
1200000,260,0.2,0.3,0.5,0.7630800000,15.0818600000,77.9531000000
1200000,260,0.2,0.5,0.3,1.0349200000,32.3416000000,63.2733800000
1200000,260,0.2,0.6,0.2,1.2634200000,46.5826600000,51.3736400000
1200000,260,0.2,0.4,0.4,0.9220400000,22.8775800000,71.4601400000
1200000,260,0.3,0.3,0.4,1.2820600000,17.3371200000,75.6386600000
1200000,260,0.3,0.2,0.5,1.0873600000,10.1422000000,81.8398400000
1200000,260,0.333,0.333,0.334,1.4967800000,20.3991200000,72.7239000000
1200000,260,0.3,0.4,0.3,1.4034800000,25.7565200000,68.2946200000
1200000,260,0.4,0.1,0.5,1.4649200000,5.2961400000,85.8145800000
1200000,260,0.4,0.2,0.4,1.5916400000,11.4343000000,80.2508800000
1200000,260,0.4,0.3,0.3,1.7835600000,18.6852800000,74.0219600000
1200000,260,0.5,0.4,0.1,2.5348800000,27.8956800000,65.9893800000
1200000,260,0.5,0.1,0.4,1.7158000000,5.1489400000,85.7111800000
1200000,260,0.6,0.1,0.3,1.5979000000,3.4577400000,87.8416800000
1200000,280,0.1,0.6,0.3,0.4200400000,28.1278600000,64.9691000000
1200000,280,0.1,0.2,0.7,0.2790400000,6.2627200000,84.6614400000
1200000,280,0.2,0.3,0.5,0.6283200000,10.9725400000,79.8273200000
1200000,280,0.2,0.5,0.3,0.7786400000,22.8482600000,69.1010400000
1200000,280,0.2,0.6,0.2,0.7764000000,26.2550400000,66.5555000000
1200000,280,0.2,0.4,0.4,0.7100000000,16.4582600000,74.8925800000
1200000,280,0.3,0.3,0.4,0.9788000000,11.5477600000,79.0782400000
1200000,280,0.3,0.2,0.5,0.9465000000,7.3378800000,82.7626600000
1200000,280,0.333,0.333,0.334,0.9923200000,11.1238800000,80.0169600000
1200000,280,0.3,0.4,0.3,0.9215000000,14.1078200000,77.1553200000
1200000,280,0.4,0.1,0.5,0.9294600000,2.5881200000,87.6026800000
1200000,280,0.4,0.2,0.4,1.0196400000,5.8897600000,84.4751400000
1200000,280,0.4,0.3,0.3,1.2176200000,10.8661000000,79.6707400000
1200000,280,0.5,0.4,0.1,2.7724200000,28.9987600000,61.3594800000
1200000,280,0.5,0.1,0.4,1.3412400000,3.1087800000,86.5145800000
1200000,280,0.6,0.1,0.3,1.7809400000,3.8063200000,85.2220400000
1200000,300,0.1,0.6,0.3,0.3596400000,21.4763400000,68.6721600000
1200000,300,0.1,0.2,0.7,0.2542200000,4.8639200000,84.2179800000
1200000,300,0.2,0.3,0.5,0.5505000000,8.1864400000,80.8472600000
1200000,300,0.2,0.5,0.3,0.7014400000,18.2324200000,71.0800800000
1200000,300,0.2,0.6,0.2,0.8968800000,27.8000400000,61.9930200000
1200000,300,0.2,0.4,0.4,0.6121600000,12.4005800000,76.7214800000
1200000,300,0.3,0.3,0.4,0.8840600000,9.3970200000,79.1036200000
1200000,300,0.3,0.2,0.5,0.7972600000,5.5145400000,82.9767600000
1200000,300,0.333,0.333,0.334,1.1245000000,11.9749800000,76.3318800000
1200000,300,0.3,0.4,0.3,1.0779000000,15.1403200000,73.4505200000
1200000,300,0.4,0.1,0.5,1.0676200000,2.8199200000,84.9450200000
1200000,300,0.4,0.2,0.4,1.2408200000,6.5710200000,81.1088400000
1200000,300,0.4,0.3,0.3,1.4210000000,11.7123000000,76.0988400000
1200000,300,0.5,0.4,0.1,3.2505800000,30.3346400000,55.9253000000
1200000,300,0.5,0.1,0.4,1.5379600000,3.3566600000,83.6420000000
1200000,300,0.6,0.1,0.3,2.2242800000,4.1881400000,81.5831800000
1200000,320,0.1,0.6,0.3,0.4092600000,22.5775400000,64.2615000000
1200000,320,0.1,0.2,0.7,0.2668000000,4.5739200000,81.7876800000
1200000,320,0.2,0.3,0.5,0.6220600000,8.6175000000,77.5140400000
1200000,320,0.2,0.5,0.3,0.8212000000,19.4344400000,66.5206600000
1200000,320,0.2,0.6,0.2,1.0252400000,28.8923200000,56.9683200000
1200000,320,0.2,0.4,0.4,0.7171800000,13.1714800000,72.8177000000
1200000,320,0.3,0.3,0.4,1.0790400000,10.1023600000,75.0554000000
1200000,320,0.3,0.2,0.5,0.9696400000,5.9161200000,79.3213200000
1200000,320,0.333,0.333,0.334,1.3536200000,12.7979200000,72.0025200000
1200000,320,0.3,0.4,0.3,1.2751800000,16.1373200000,68.9247800000
1200000,320,0.4,0.1,0.5,1.2884600000,3.0152200000,81.6167600000
1200000,320,0.4,0.2,0.4,1.4451800000,6.9189600000,77.5651000000
1200000,320,0.4,0.3,0.3,1.6989600000,12.2851000000,71.6597000000
1200000,320,0.5,0.4,0.1,3.8697200000,31.0095400000,49.5585800000
1200000,320,0.5,0.1,0.4,1.8426000000,3.5857200000,79.9972400000
1200000,320,0.6,0.1,0.3,2.6102600000,4.4052800000,77.6092200000
1200000,340,0.1,0.6,0.3,0.4793400000,23.2493000000,59.2637800000
1200000,340,0.1,0.2,0.7,0.3115000000,4.8422600000,78.3909000000
1200000,340,0.2,0.3,0.5,0.7443800000,9.0634800000,73.1651800000
1200000,340,0.2,0.5,0.3,0.9803800000,19.9014000000,61.4371000000
1200000,340,0.2,0.6,0.2,1.1844600000,29.0524400000,51.5811200000
1200000,340,0.2,0.4,0.4,0.8415800000,13.6675600000,68.1385000000
1200000,340,0.3,0.3,0.4,1.2667800000,10.5116000000,70.3729000000
1200000,340,0.3,0.2,0.5,1.1227000000,6.1282400000,75.2889000000
1200000,340,0.333,0.333,0.334,1.5563400000,13.0522600000,67.1996400000
1200000,340,0.3,0.4,0.3,1.4891200000,16.4375400000,63.9088200000
1200000,340,0.4,0.1,0.5,1.5572600000,3.1932400000,77.2760200000
1200000,340,0.4,0.2,0.4,1.7241600000,7.1909400000,72.6877200000
1200000,340,0.4,0.3,0.3,2.0258800000,12.7630600000,66.3509400000
1200000,340,0.5,0.4,0.1,4.4721000000,30.2574600000,42.6495800000
1200000,340,0.5,0.1,0.4,2.1922000000,3.7186400000,75.2580600000
1200000,340,0.6,0.1,0.3,3.1711600000,4.5971000000,71.9929400000
1200000,360,0.1,0.6,0.3,0.5479400000,23.1245600000,53.5170400000
1200000,360,0.1,0.2,0.7,0.3573600000,4.9663200000,73.9836400000
1200000,360,0.2,0.3,0.5,0.8664800000,9.1579600000,67.8913800000
1200000,360,0.2,0.5,0.3,1.1266800000,19.9962600000,55.4015600000
1200000,360,0.2,0.6,0.2,1.3575800000,28.6341400000,45.1995000000
1200000,360,0.2,0.4,0.4,0.9792800000,13.8137600000,62.6271800000
1200000,360,0.3,0.3,0.4,1.4888200000,10.6675800000,64.6672200000
1200000,360,0.3,0.2,0.5,1.3284600000,6.2822800000,69.7546600000
1200000,360,0.333,0.333,0.334,1.8204400000,13.1618400000,61.0786400000
1200000,360,0.3,0.4,0.3,1.7153000000,16.4692200000,57.5668400000
1200000,360,0.4,0.1,0.5,1.7906200000,3.1980800000,72.0321000000
1200000,360,0.4,0.2,0.4,2.0214200000,7.2936200000,66.7838600000
1200000,360,0.4,0.3,0.3,2.3397200000,12.8862200000,59.8844600000
1200000,360,0.5,0.4,0.1,4.8912000000,28.1056200000,35.1496400000
1200000,360,0.5,0.1,0.4,2.5978400000,3.7850600000,69.1679200000
1200000,360,0.6,0.1,0.3,3.7223800000,4.5668600000,64.9852600000
1200000,380,0.1,0.6,0.3,0.6084800000,22.3605800000,47.3497800000
1200000,380,0.1,0.2,0.7,0.4144600000,5.0261800000,68.3942000000
1200000,380,0.2,0.3,0.5,0.9911600000,9.1164400000,61.8344600000
1200000,380,0.2,0.5,0.3,1.2494200000,19.1858600000,48.8299000000
1200000,380,0.2,0.6,0.2,1.4618400000,26.8470000000,38.8122400000
1200000,380,0.2,0.4,0.4,1.0938200000,13.4462400000,56.3011200000
1200000,380,0.3,0.3,0.4,1.6729800000,10.4705000000,58.0631600000
1200000,380,0.3,0.2,0.5,1.5167800000,6.2717200000,63.4948000000
1200000,380,0.333,0.333,0.334,2.0449400000,12.7377200000,54.1163200000
1200000,380,0.3,0.4,0.3,1.9194000000,15.8457600000,50.7099600000
1200000,380,0.4,0.1,0.5,2.0428400000,3.1628000000,65.4121800000
1200000,380,0.4,0.2,0.4,2.2993200000,7.1619000000,59.8286200000
1200000,380,0.4,0.3,0.3,2.6258200000,12.2720000000,52.5987800000
1200000,380,0.5,0.4,0.1,5.0495800000,24.7034200000,27.8309800000
1200000,380,0.5,0.1,0.4,2.9172000000,3.6642400000,62.0266200000
1200000,380,0.6,0.1,0.3,4.1580400000,4.3524800000,56.8203000000
1200000,400,0.1,0.6,0.3,0.6562200000,21.0607000000,40.5271600000
1200000,400,0.1,0.2,0.7,0.4552600000,4.8818800000,62.4230200000
1200000,400,0.2,0.3,0.5,1.0728600000,8.7544000000,55.2047800000
1200000,400,0.2,0.5,0.3,1.3385600000,17.9150400000,41.8893600000
1200000,400,0.2,0.6,0.2,1.5118400000,24.3412000000,32.2615600000
1200000,400,0.2,0.4,0.4,1.1834600000,12.8206600000,49.2285000000
1200000,400,0.3,0.3,0.4,1.8105600000,9.9209200000,50.7555200000
1200000,400,0.3,0.2,0.5,1.6423000000,5.9942200000,56.5636200000
1200000,400,0.333,0.333,0.334,2.1892400000,11.8758200000,46.6352400000
1200000,400,0.3,0.4,0.3,2.0498200000,14.8259400000,43.2194800000
1200000,400,0.4,0.1,0.5,2.2435200000,3.0455200000,58.1272600000
1200000,400,0.4,0.2,0.4,2.4931400000,6.7969600000,52.3446000000
1200000,400,0.4,0.3,0.3,2.7909800000,11.3449400000,44.7765800000
1200000,400,0.5,0.4,0.1,4.9244200000,21.1085200000,21.4575400000
1200000,400,0.5,0.1,0.4,3.1651800000,3.4717400000,53.7710200000
1200000,400,0.6,0.1,0.3,4.4410600000,4.0329800000,48.0377000000
1300000,200,0.1,0.6,0.3,7.4210800000,50.4067400000,54.6406800000
1300000,200,0.1,0.2,0.7,4.5185600000,11.2424200000,85.1543000000
1300000,200,0.2,0.3,0.5,11.0455200000,21.5979200000,74.8286000000
1300000,200,0.2,0.5,0.3,14.1894800000,44.7282400000,55.8786400000
1300000,200,0.2,0.6,0.2,16.4010000000,63.3285800000,41.3310400000
1300000,200,0.2,0.4,0.4,12.5239200000,32.3200600000,66.0497800000
1300000,200,0.3,0.3,0.4,17.8676400000,25.0550400000,69.0640800000
1300000,200,0.3,0.2,0.5,15.5788600000,14.8668600000,77.7315400000
1300000,200,0.333,0.333,0.334,19.7783000000,30.0772200000,64.1370800000
1300000,200,0.3,0.4,0.3,20.0128200000,37.4173600000,58.5745600000
1300000,200,0.4,0.1,0.5,18.6608600000,7.6283600000,81.2834600000
1300000,200,0.4,0.2,0.4,21.6316600000,17.1367600000,72.9598600000
1300000,200,0.4,0.3,0.3,7.3786200000,28.0616200000,70.5432200000
1300000,200,0.5,0.4,0.1,13.7048000000,62.0912800000,41.5797200000
1300000,200,0.5,0.1,0.4,7.8866000000,8.5072400000,85.0664600000
1300000,200,0.6,0.1,0.3,9.9576000000,10.6038600000,82.6130000000
1300000,220,0.1,0.6,0.3,1.2941600000,48.5487400000,55.6130800000
1300000,220,0.1,0.2,0.7,3.7862400000,11.2672000000,83.5925600000
1300000,220,0.2,0.3,0.5,8.7053000000,20.2176000000,74.1670400000
1300000,220,0.2,0.5,0.3,2.2779400000,41.8096000000,59.9826200000
1300000,220,0.2,0.6,0.2,2.8316800000,58.5581000000,46.6914000000
1300000,220,0.2,0.4,0.4,2.2707000000,30.5587000000,69.1188800000
1300000,220,0.3,0.3,0.4,2.8535200000,22.6222600000,74.5910600000
1300000,220,0.3,0.2,0.5,2.8360600000,13.6723000000,81.5146000000
1300000,220,0.333,0.333,0.334,3.3231800000,27.8337600000,70.2021400000
1300000,220,0.3,0.4,0.3,3.3094200000,34.7417000000,64.8826600000
1300000,220,0.4,0.1,0.5,3.2535000000,6.9948000000,86.3674600000
1300000,220,0.4,0.2,0.4,3.6499400000,15.7395400000,79.5157400000
1300000,220,0.4,0.3,0.3,4.3589000000,27.2997400000,70.1188600000
1300000,220,0.5,0.4,0.1,8.0606800000,59.1121800000,42.8905000000
1300000,220,0.5,0.1,0.4,4.4882400000,8.0061800000,84.9966600000
1300000,220,0.6,0.1,0.3,5.4982200000,9.4190000000,83.1676400000
1300000,240,0.1,0.6,0.3,0.7853200000,46.7225600000,54.3989400000
1300000,240,0.1,0.2,0.7,3.4457600000,11.0192000000,82.0610200000
1300000,240,0.2,0.3,0.5,1.1898800000,19.3079800000,76.1384200000
1300000,240,0.2,0.5,0.3,1.5547800000,40.8744000000,58.6805000000
1300000,240,0.2,0.6,0.2,1.7759200000,56.0364600000,46.2368400000
1300000,240,0.2,0.4,0.4,1.3625600000,29.3736200000,68.1261000000
1300000,240,0.3,0.3,0.4,1.9069400000,22.2395800000,73.0901400000
1300000,240,0.3,0.2,0.5,1.6956600000,13.3072000000,80.7335000000
1300000,240,0.333,0.333,0.334,2.3453000000,27.1475400000,68.9681600000
1300000,240,0.3,0.4,0.3,2.2511200000,34.2027600000,63.6079800000
